journal_id,account_id,latest_entry_id,currency,version,values,recorded_at
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8ea1aedb3fec,01a07757-9e3b-7530-8a5d-349d78f222d4,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e3b-7530-8a5d-349d78f222d4"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3b-7530-8a5d-347e2b124146"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3b-7530-8a5d-349d78f222d4"", ""account_id"": ""01a07757-930d-7133-bbb5-8ea1aedb3fec"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8ecee6aa7771,01a07757-9e3c-7431-a585-5be858649c7e,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5be858649c7e"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e3c-7431-a585-5be858649c7e"", ""account_id"": ""01a07757-930d-7133-bbb5-8ecee6aa7771"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8ecee6aa7771,01a07757-9e3c-7431-a585-5c0b47a653d2,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5c0b47a653d2"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3c-7431-a585-5c0b47a653d2"", ""account_id"": ""01a07757-930d-7133-bbb5-8ecee6aa7771"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8ecee6aa7771,01a07757-9e3d-7b90-bf74-107cbebf638b,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e3d-7b90-bf74-107cbebf638b"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5c0b47a653d2"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3d-7b90-bf74-107cbebf638b"", ""account_id"": ""01a07757-930d-7133-bbb5-8ecee6aa7771"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8eeeee0fcbf2,01a07757-9e3c-7431-a585-5bfe33008b19,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5bfe33008b19"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e3c-7431-a585-5bfe33008b19"", ""account_id"": ""01a07757-930d-7133-bbb5-8eeeee0fcbf2"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8eeeee0fcbf2,01a07757-9e3c-7431-a585-5c134a5b53b9,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5c134a5b53b9"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3c-7431-a585-5c134a5b53b9"", ""account_id"": ""01a07757-930d-7133-bbb5-8eeeee0fcbf2"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8eeeee0fcbf2,01a07757-9e3d-7b90-bf74-1093243211cf,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e3d-7b90-bf74-1093243211cf"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3c-7431-a585-5c134a5b53b9"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3d-7b90-bf74-1093243211cf"", ""account_id"": ""01a07757-930d-7133-bbb5-8eeeee0fcbf2"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f000f9f8a14,01a07757-9e3e-7312-8ca9-5749cc872483,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-5749cc872483"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e3e-7312-8ca9-5749cc872483"", ""account_id"": ""01a07757-930d-7133-bbb5-8f000f9f8a14"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f000f9f8a14,01a07757-9e3e-7312-8ca9-5761a78381f2,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-5761a78381f2"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3e-7312-8ca9-5761a78381f2"", ""account_id"": ""01a07757-930d-7133-bbb5-8f000f9f8a14"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f000f9f8a14,01a07757-9e3f-7d21-a674-ed9cb852ed68,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e3f-7d21-a674-ed9cb852ed68"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-5761a78381f2"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3f-7d21-a674-ed9cb852ed68"", ""account_id"": ""01a07757-930d-7133-bbb5-8f000f9f8a14"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f225609ebc7,01a07757-9e3e-7312-8ca9-575651252e3e,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-575651252e3e"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e3e-7312-8ca9-575651252e3e"", ""account_id"": ""01a07757-930d-7133-bbb5-8f225609ebc7"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f225609ebc7,01a07757-9e3e-7312-8ca9-577473a3b9b0,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-577473a3b9b0"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3e-7312-8ca9-577473a3b9b0"", ""account_id"": ""01a07757-930d-7133-bbb5-8f225609ebc7"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f225609ebc7,01a07757-9e3f-7d21-a674-eda2498a7edb,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e3f-7d21-a674-eda2498a7edb"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3e-7312-8ca9-577473a3b9b0"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e3f-7d21-a674-eda2498a7edb"", ""account_id"": ""01a07757-930d-7133-bbb5-8f225609ebc7"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f40549400d5,01a07757-9e3f-7d21-a674-edb365b2c983,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e3f-7d21-a674-edb365b2c983"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e3f-7d21-a674-edb365b2c983"", ""account_id"": ""01a07757-930d-7133-bbb5-8f40549400d5"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f40549400d5,01a07757-9e40-7652-ae34-4b8d058acb91,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e40-7652-ae34-4b8d058acb91"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e40-7652-ae34-4b8d058acb91"", ""account_id"": ""01a07757-930d-7133-bbb5-8f40549400d5"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f40549400d5,01a07757-9e40-7652-ae34-4ba7ce3f74f7,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e40-7652-ae34-4ba7ce3f74f7"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e40-7652-ae34-4b8d058acb91"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e40-7652-ae34-4ba7ce3f74f7"", ""account_id"": ""01a07757-930d-7133-bbb5-8f40549400d5"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f61e06ede06,01a07757-9e40-7652-ae34-4b7f5fa46683,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e40-7652-ae34-4b7f5fa46683"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e40-7652-ae34-4b7f5fa46683"", ""account_id"": ""01a07757-930d-7133-bbb5-8f61e06ede06"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f61e06ede06,01a07757-9e40-7652-ae34-4b9ec10908c0,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e40-7652-ae34-4b9ec10908c0"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e40-7652-ae34-4b9ec10908c0"", ""account_id"": ""01a07757-930d-7133-bbb5-8f61e06ede06"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f61e06ede06,01a07757-9e41-7402-9ea3-5606dfaa1d90,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e41-7402-9ea3-5606dfaa1d90"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e40-7652-ae34-4b9ec10908c0"", ""cr_balance"": ""100"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e41-7402-9ea3-5606dfaa1d90"", ""account_id"": ""01a07757-930d-7133-bbb5-8f61e06ede06"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f87ddf364aa,01a07757-9e41-7402-9ea3-5610ccf44e15,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e41-7402-9ea3-5610ccf44e15"", ""cr_balance"": ""0"", ""dr_balance"": ""1290"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e41-7402-9ea3-5610ccf44e15"", ""account_id"": ""01a07757-930d-7133-bbb5-8f87ddf364aa"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f87ddf364aa,01a07757-9e42-7860-bb68-276cc040b33a,USD,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e42-7860-bb68-276cc040b33a"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e42-7860-bb68-276cc040b33a"", ""account_id"": ""01a07757-930d-7133-bbb5-8f87ddf364aa"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8f87ddf364aa,01a07757-9e42-7860-bb68-2781a4a108d2,USD,2,"{""pending"": {""entry_id"": ""01a07757-9e42-7860-bb68-2781a4a108d2"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e42-7860-bb68-276cc040b33a"", ""cr_balance"": ""0"", ""dr_balance"": ""100"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 2, ""currency"": ""USD"", ""entry_id"": ""01a07757-9e42-7860-bb68-2781a4a108d2"", ""account_id"": ""01a07757-930d-7133-bbb5-8f87ddf364aa"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-930d-7133-bbb5-8fa413d8d073,01a07757-9e42-7860-bb68-27522bae0d41,BTC,1,"{""pending"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""settled"": {""entry_id"": ""01a07757-9e42-7860-bb68-27522bae0d41"", ""cr_balance"": ""1290"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""version"": 1, ""currency"": ""BTC"", ""entry_id"": ""01a07757-9e42-7860-bb68-27522bae0d41"", ""account_id"": ""01a07757-930d-7133-bbb5-8fa413d8d073"", ""created_at"": ""2026-09-06T15:30:25.947970Z"", ""journal_id"": ""01a07757-90f6-7ca2-9931-c03ede6acaf9"", ""encumbrance"": {""entry_id"": ""00000000-0000-0000-0000-000000000000"", ""cr_balance"": ""0"", ""dr_balance"": ""0"", ""modified_at"": ""2026-09-06T15:30:25.947970Z""}, ""modified_at"": ""2026-09-06T15:30:25.947970Z""}",2026-09-06 15:30:25.94797+00
