id,journal_id,tx_template_id,external_id,correlation_id,effective,created_at
01a07757-9e1a-7242-a0e7-65b16830db04,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-65b16830db04,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-65c62f4a7d6b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-65c62f4a7d6b,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-65dab2f99288,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-65dab2f99288,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-65e6f4af82e7,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-65e6f4af82e7,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-65ff3a9dbc6c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-65ff3a9dbc6c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-6603178ca4ef,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-6603178ca4ef,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-661e9d6b9876,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-661e9d6b9876,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-6622a44e949a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-6622a44e949a,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-663b12eee5d9,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-663b12eee5d9,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-664dd6ce1c2e,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-664dd6ce1c2e,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-665ebe2b6cdf,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-665ebe2b6cdf,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-666f9d55c001,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-666f9d55c001,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66770aa3019c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66770aa3019c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-6684c4aeca0c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-6684c4aeca0c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-6694513a068c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-6694513a068c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66a749b60a45,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66a749b60a45,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66bac0cf1bdf,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66bac0cf1bdf,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66c67153cd34,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66c67153cd34,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66d0d8cada0f,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66d0d8cada0f,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66e593b5255b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66e593b5255b,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-66fa437f37db,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-66fa437f37db,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-67005172ec0c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-67005172ec0c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-671c449eba5b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-671c449eba5b,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-67250f953331,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-67250f953331,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-673ba617770c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-673ba617770c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-67447c87db18,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-67447c87db18,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-675216cf0e58,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-675216cf0e58,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-676494aec283,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-676494aec283,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-6775ab994a37,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-6775ab994a37,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-67859bc6dfa0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-67859bc6dfa0,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1a-7242-a0e7-679a85dcd3c0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1a-7242-a0e7-679a85dcd3c0,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9da8e4a07cd1,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9da8e4a07cd1,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9dbc52a4a041,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9dbc52a4a041,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9dc2fa1dac6f,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9dc2fa1dac6f,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9dda88fa2c57,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9dda88fa2c57,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9dedbf2429aa,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9dedbf2429aa,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9dfe9aec7c0c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9dfe9aec7c0c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e03bc51d316,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e03bc51d316,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e1a801accba,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e1a801accba,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e210d040f87,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e210d040f87,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e39bea72aa4,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e39bea72aa4,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e4f3b702234,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e4f3b702234,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e5c9d1fb432,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e5c9d1fb432,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e6ca62cee12,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e6ca62cee12,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e74f02db42b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e74f02db42b,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e8ba01edf58,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e8ba01edf58,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9e9d90d59d06,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9e9d90d59d06,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9eae2f91080d,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9eae2f91080d,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9ebd2b3f9f6b,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9ebd2b3f9f6b,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9ecdc92016a4,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9ecdc92016a4,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9ed69c3585ce,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9ed69c3585ce,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9eeb879665fc,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9eeb879665fc,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9efe4eabf035,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9efe4eabf035,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f04f92258fc,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f04f92258fc,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f1772d9a9a2,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f1772d9a9a2,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f2ac728f0d8,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f2ac728f0d8,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f3746f4dc1a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f3746f4dc1a,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f4d823b370d,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f4d823b370d,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f513bdebf7e,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f513bdebf7e,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f639148241e,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f639148241e,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f7b4f8dd5b0,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f7b4f8dd5b0,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f8412de6cd3,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f8412de6cd3,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9f9998b76302,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9f9998b76302,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9fa9f4ca5ec6,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9fa9f4ca5ec6,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9fbd059811a6,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9fbd059811a6,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9fc0eb244018,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9fc0eb244018,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9fdcea79b215,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9fdcea79b215,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9fe75a42cb69,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9fe75a42cb69,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-9ff50552c00a,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-9ff50552c00a,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-a0034530db23,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-a0034530db23,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-a015c6932ef3,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-a015c6932ef3,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-a020f49bee5d,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-a020f49bee5d,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-a0342ed98a0c,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-a0342ed98a0c,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9e1b-7fe3-9b11-a04cbd396d04,01a07757-90f6-7ca2-9931-c03ede6acaf9,01a07757-920b-70c0-aaa2-cdc1b16ae111,,01a07757-9e1b-7fe3-9b11-a04cbd396d04,2026-09-06,2026-09-06 15:30:25.94797+00
01a07757-9f49-7741-932d-f86c745d19a1,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-9f49-7741-932d-f86c745d19a1,2026-09-06,2026-09-06 15:30:26.682264+00
01a07757-9f49-7741-932d-f874dc9ef0df,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-9f49-7741-932d-f874dc9ef0df,2026-09-06,2026-09-06 15:30:26.682264+00
01a07757-9f49-7741-932d-f88533b8ffe0,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-9f49-7741-932d-f88533b8ffe0,2026-09-06,2026-09-06 15:30:26.682264+00
01a07757-9f69-7811-a3c2-684ebaf19bdb,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9f69-7811-a3c2-684ebaf19bdb,2026-03-10,2026-09-06 15:30:26.286312+00
01a07757-9f69-7811-a3c2-68570cd75f97,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9f69-7811-a3c2-68570cd75f97,2026-03-01,2026-09-06 15:30:26.286312+00
01a07757-9f69-7811-a3c2-6867ce9ee638,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9f69-7811-a3c2-6867ce9ee638,2026-03-20,2026-09-06 15:30:26.286312+00
01a07757-9f69-7811-a3c2-68781acf7ac0,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9f69-7811-a3c2-68781acf7ac0,2026-03-01,2026-09-06 15:30:26.286312+00
01a07757-9f69-7811-a3c2-688248cd13b7,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9f69-7811-a3c2-688248cd13b7,2026-03-10,2026-09-06 15:30:26.286312+00
01a07757-9ffb-7973-96eb-efeb08eb1bf3,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-9ffb-7973-96eb-efeb08eb1bf3,2026-03-10,2026-09-06 15:30:26.431195+00
01a07757-a031-7fc0-ba9b-4c747a4622a4,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-a031-7fc0-ba9b-4c747a4622a4,2026-03-01,2026-09-06 15:30:26.483283+00
01a07757-a06b-7002-90cf-9dbc204abfa1,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-a06b-7002-90cf-9dbc204abfa1,2026-03-20,2026-09-06 15:30:26.541392+00
01a07757-a0bc-7821-bb41-d2e3d448d1cb,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-a0bc-7821-bb41-d2e3d448d1cb,2026-03-01,2026-09-06 15:30:26.62291+00
01a07757-a10e-73e1-8c88-a0a5332af637,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a10e-73e1-8c88-a0a5332af637,2026-09-06,2026-09-06 15:30:26.717809+00
01a07757-a10e-73e1-8c88-a0bd1268078d,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a10e-73e1-8c88-a0bd1268078d,2026-09-06,2026-09-06 15:30:26.717809+00
01a07757-a10e-73e1-8c88-a0c489c73001,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a10e-73e1-8c88-a0c489c73001,2026-09-06,2026-09-06 15:30:26.717809+00
01a07757-a11e-79f3-8fda-209b14901762,01a07757-9b49-78d2-ba3e-8cb7e6c2f25d,01a07757-9dfa-7a10-9a1e-7112f724ac6e,,01a07757-a11e-79f3-8fda-209b14901762,2026-03-10,2026-09-06 15:30:26.720279+00
01a07757-a18c-7922-a134-3672ca8fd798,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a18c-7922-a134-3672ca8fd798,2026-09-06,2026-09-06 15:30:26.832813+00
01a07757-a18c-7922-a134-36892a34d957,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a18c-7922-a134-36892a34d957,2026-09-06,2026-09-06 15:30:26.832813+00
01a07757-a18d-7ff2-bffa-fee9d55423b2,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a18d-7ff2-bffa-fee9d55423b2,2026-09-06,2026-09-06 15:30:26.832813+00
01a07757-a1ca-79e2-ab0e-b7e98ccf8fce,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1ca-79e2-ab0e-b7e98ccf8fce,2026-09-06,2026-09-06 15:30:26.893244+00
01a07757-a1ca-79e2-ab0e-b7ff0c7d5a6c,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1ca-79e2-ab0e-b7ff0c7d5a6c,2026-09-06,2026-09-06 15:30:26.893244+00
01a07757-a1ca-79e2-ab0e-b805611ab83d,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1ca-79e2-ab0e-b805611ab83d,2026-09-06,2026-09-06 15:30:26.893244+00
01a07757-a1fc-7ba3-a544-20f7808fe855,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1fc-7ba3-a544-20f7808fe855,2026-09-06,2026-09-06 15:30:26.943099+00
01a07757-a1fc-7ba3-a544-2100ed481d09,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1fc-7ba3-a544-2100ed481d09,2026-09-06,2026-09-06 15:30:26.943099+00
01a07757-a1fc-7ba3-a544-211a21663e76,01a07757-99b6-7ff0-bf13-83dd6ad07a1e,01a07757-99f3-7412-bb47-27981c4a4c0c,,01a07757-a1fc-7ba3-a544-211a21663e76,2026-09-06,2026-09-06 15:30:26.943099+00
01a07757-a1fe-7f63-8e40-7fd3db5d3042,01a07757-9fb2-7d52-8bc6-bc50b332b733,01a07757-a0d6-7892-8cc3-9da563b7fc76,,01a07757-a1fe-7f63-8e40-7fd3db5d3042,2026-09-06,2026-09-06 15:30:26.943973+00
01a07757-a1fe-7f63-8e40-7fe8105b7ed3,01a07757-9fb2-7d52-8bc6-bc50b332b733,01a07757-a0d6-7892-8cc3-9da563b7fc76,,01a07757-a1fe-7f63-8e40-7fe8105b7ed3,2026-09-06,2026-09-06 15:30:26.943973+00
01a07757-a1fe-7f63-8e40-7fffd30640a3,01a07757-9fb2-7d52-8bc6-bc50b332b733,01a07757-a0d6-7892-8cc3-9da563b7fc76,,01a07757-a1fe-7f63-8e40-7fffd30640a3,2026-09-06,2026-09-06 15:30:26.943973+00
01a07757-a1fe-7f63-8e40-8006a6c0da52,01a07757-9fb2-7d52-8bc6-bc50b332b733,01a07757-a0d6-7892-8cc3-9da563b7fc76,,01a07757-a1fe-7f63-8e40-8006a6c0da52,2026-09-06,2026-09-06 15:30:26.943973+00
